parallel 24 1 1 1 (10 times)
time: 732ms, throughput: 22.91969398907104 M/s
concurrent 24 1 1 1 (10 times)
time: 789ms, throughput: 21.263898605830164 M/s
time: 794ms, throughput: 21.12999496221662 M/s
time: 786ms, throughput: 21.345058524173027 M/s
time: 780ms, throughput: 21.50925128205128 M/s
time: 789ms, throughput: 21.263898605830164 M/s
time: 795ms, throughput: 21.103416352201254 M/s
time: 778ms, throughput: 21.56454498714653 M/s
time: 804ms, throughput: 20.867184079601987 M/s
time: 485ms, throughput: 34.59219793814433 M/s
time: 800ms, throughput: 20.971519999999998 M/s
concurrent 24 1 2 1 (10 times)
time: 2982ms, throughput: 5.626162307176391 M/s
time: 4076ms, throughput: 4.116098135426889 M/s
time: 4046ms, throughput: 4.14661789421651 M/s
time: 4025ms, throughput: 4.168252422360248 M/s
time: 4056ms, throughput: 4.136394477317554 M/s
time: 4122ms, throughput: 4.070163998059194 M/s
time: 2553ms, throughput: 6.571569134351743 M/s
time: 4070ms, throughput: 4.122166093366093 M/s
time: 4110ms, throughput: 4.082047688564477 M/s
time: 4064ms, throughput: 4.128251968503937 M/s
concurrent 24 1 4 1 (10 times)
time: 5098ms, throughput: 3.2909407610827777 M/s
time: 2773ms, throughput: 6.050204111071042 M/s
time: 5199ms, throughput: 3.2270082708213117 M/s
time: 4740ms, throughput: 3.539497046413502 M/s
time: 5257ms, throughput: 3.1914049838310823 M/s
time: 4824ms, throughput: 3.4778640132669985 M/s
time: 3872ms, throughput: 4.3329586776859506 M/s
time: 3709ms, throughput: 4.52337988676193 M/s
time: 5248ms, throughput: 3.1968780487804875 M/s
time: 3887ms, throughput: 4.316237715461796 M/s
concurrent 24 1 8 1 (10 times)
time: 5340ms, throughput: 3.1418007490636706 M/s
time: 3932ms, throughput: 4.26684028484232 M/s
time: 3850ms, throughput: 4.357718441558442 M/s
time: 5410ms, throughput: 3.10114898336414 M/s
time: 5164ms, throughput: 3.248879938032533 M/s
time: 5528ms, throughput: 3.0349522431259044 M/s
time: 3152ms, throughput: 5.322720812182741 M/s
time: 5190ms, throughput: 3.2326042389210015 M/s
time: 3595ms, throughput: 4.666819471488178 M/s
time: 5411ms, throughput: 3.10057586398078 M/s
concurrent 24 1 16 1 (10 times)
time: 3209ms, throughput: 5.22817575568713 M/s
time: 3167ms, throughput: 5.297510577833912 M/s
time: 3075ms, throughput: 5.456005203252032 M/s
time: 3049ms, throughput: 5.5025306657920625 M/s
time: 3161ms, throughput: 5.307565960139196 M/s
time: 3042ms, throughput: 5.515192636423405 M/s
time: 3052ms, throughput: 5.497121887287024 M/s
time: 3164ms, throughput: 5.302533501896333 M/s
time: 3133ms, throughput: 5.355000319182891 M/s
time: 3419ms, throughput: 4.907053524422346 M/s
concurrent 24 1 32 1 (10 times)
time: 3704ms, throughput: 4.529485961123109 M/s
time: 3556ms, throughput: 4.718002249718785 M/s
time: 3410ms, throughput: 4.920004692082111 M/s
time: 3080ms, throughput: 5.4471480519480515 M/s
time: 3226ms, throughput: 5.20062492250465 M/s
time: 3412ms, throughput: 4.917120750293083 M/s
time: 3305ms, throughput: 5.076313464447806 M/s
time: 3219ms, throughput: 5.211934141037589 M/s
time: 3340ms, throughput: 5.023118562874251 M/s
time: 3262ms, throughput: 5.1432299202942975 M/s
concurrent 24 2 1 1 (10 times)
time: 751ms, throughput: 22.339834886817574 M/s
time: 796ms, throughput: 21.076904522613063 M/s
time: 803ms, throughput: 20.893170610211705 M/s
time: 793ms, throughput: 21.156640605296342 M/s
time: 796ms, throughput: 21.076904522613063 M/s
time: 804ms, throughput: 20.867184079601987 M/s
time: 809ms, throughput: 20.738215080346105 M/s
time: 814ms, throughput: 20.610830466830468 M/s
time: 793ms, throughput: 21.156640605296342 M/s
time: 796ms, throughput: 21.076904522613063 M/s
concurrent 24 2 2 1 (10 times)
time: 3936ms, throughput: 4.26250406504065 M/s
time: 2545ms, throughput: 6.592226326129666 M/s
time: 4012ms, throughput: 4.181758723828515 M/s
time: 3950ms, throughput: 4.247396455696202 M/s
time: 3979ms, throughput: 4.216440311636089 M/s
time: 3954ms, throughput: 4.243099645928174 M/s
time: 3939ms, throughput: 4.259257679614115 M/s
time: 4012ms, throughput: 4.181758723828515 M/s
time: 4025ms, throughput: 4.168252422360248 M/s
time: 3919ms, throughput: 4.280994131155907 M/s
concurrent 24 2 4 1 (10 times)
time: 2859ms, throughput: 5.868211262679258 M/s
time: 5278ms, throughput: 3.178707086017431 M/s
time: 3536ms, throughput: 4.744687782805429 M/s
time: 2697ms, throughput: 6.220695587690026 M/s
time: 4893ms, throughput: 3.4288199468628653 M/s
time: 5055ms, throughput: 3.318934915924827 M/s
time: 3907ms, throughput: 4.294142820578449 M/s
time: 4974ms, throughput: 3.3729827100924807 M/s
time: 3732ms, throughput: 4.4955026795284025 M/s
time: 5015ms, throughput: 3.345406979062812 M/s
concurrent 24 2 8 1 (10 times)
time: 3683ms, throughput: 4.555312516969861 M/s
time: 3920ms, throughput: 4.279902040816326 M/s
time: 5546ms, throughput: 3.025102055535521 M/s
time: 5284ms, throughput: 3.17509765329296 M/s
time: 5259ms, throughput: 3.1901912911199846 M/s
time: 5499ms, throughput: 3.050957628659756 M/s
time: 3884ms, throughput: 4.31957157569516 M/s
time: 4500ms, throughput: 3.728270222222222 M/s
time: 5134ms, throughput: 3.2678644331904945 M/s
time: 2831ms, throughput: 5.926250794772165 M/s
concurrent 24 2 16 1 (10 times)
time: 2936ms, throughput: 5.714310626702997 M/s
time: 3124ms, throughput: 5.370427656850191 M/s
time: 2955ms, throughput: 5.677568866328257 M/s
time: 3052ms, throughput: 5.497121887287024 M/s
time: 3095ms, throughput: 5.42074830371567 M/s
time: 3026ms, throughput: 5.5443542630535365 M/s
time: 3125ms, throughput: 5.36870912 M/s
time: 3144ms, throughput: 5.336264631043257 M/s
time: 3087ms, throughput: 5.4347962423064455 M/s
time: 3077ms, throughput: 5.4524588885277865 M/s
concurrent 24 2 32 1 (10 times)
time: 3029ms, throughput: 5.538862991086167 M/s
time: 3253ms, throughput: 5.1574595757762065 M/s
time: 2915ms, throughput: 5.755477186963979 M/s
time: 3257ms, throughput: 5.151125575683143 M/s
time: 2979ms, throughput: 5.631828130245048 M/s
time: 2931ms, throughput: 5.72405868304333 M/s
time: 2930ms, throughput: 5.72601228668942 M/s
time: 3175ms, throughput: 5.284162519685039 M/s
time: 2907ms, throughput: 5.771316133470932 M/s
time: 2905ms, throughput: 5.775289500860585 M/s
concurrent 24 3 1 1 (10 times)
time: 911ms, throughput: 18.4162634467618 M/s
time: 917ms, throughput: 18.295764449291166 M/s
time: 912ms, throughput: 18.396070175438595 M/s
time: 910ms, throughput: 18.436501098901097 M/s
time: 519ms, throughput: 32.326042389210016 M/s
time: 910ms, throughput: 18.436501098901097 M/s
time: 914ms, throughput: 18.355816192560173 M/s
time: 702ms, throughput: 23.899168091168093 M/s
time: 907ms, throughput: 18.497481808158764 M/s
time: 933ms, throughput: 17.98201071811361 M/s
concurrent 24 3 2 1 (10 times)
time: 3445ms, throughput: 4.87001915820029 M/s
time: 3468ms, throughput: 4.837720876585928 M/s
time: 2094ms, throughput: 8.012042024832857 M/s
time: 3486ms, throughput: 4.812741250717154 M/s
time: 3495ms, throughput: 4.800347925608011 M/s
time: 3423ms, throughput: 4.901319310546304 M/s
time: 3485ms, throughput: 4.814122238163558 M/s
time: 3143ms, throughput: 5.337962456251988 M/s
time: 3468ms, throughput: 4.837720876585928 M/s
time: 3430ms, throughput: 4.891316618075801 M/s
concurrent 24 3 4 1 (10 times)
time: 2959ms, throughput: 5.669893883068604 M/s
time: 3268ms, throughput: 5.1337870257037945 M/s
time: 3728ms, throughput: 4.5003261802575105 M/s
time: 3054ms, throughput: 5.493521938441388 M/s
time: 3807ms, throughput: 4.406938796952981 M/s
time: 2767ms, throughput: 6.063323455005421 M/s
time: 3841ms, throughput: 4.367929185108045 M/s
time: 2927ms, throughput: 5.731881106935428 M/s
time: 3817ms, throughput: 4.3953932407649985 M/s
time: 3494ms, throughput: 4.8017218088151115 M/s
concurrent 24 3 8 1 (10 times)
time: 3805ms, throughput: 4.409255190538764 M/s
time: 3226ms, throughput: 5.20062492250465 M/s
time: 3181ms, throughput: 5.27419553599497 M/s
time: 3125ms, throughput: 5.36870912 M/s
time: 4272ms, throughput: 3.9272509363295875 M/s
time: 4244ms, throughput: 3.9531611687087653 M/s
time: 3285ms, throughput: 5.107219482496195 M/s
time: 3224ms, throughput: 5.20385111662531 M/s
time: 3933ms, throughput: 4.265755403000254 M/s
time: 3913ms, throughput: 4.287558395093279 M/s
concurrent 24 3 16 1 (10 times)
time: 2410ms, throughput: 6.961500414937759 M/s
time: 2137ms, throughput: 7.8508263921385115 M/s
time: 2436ms, throughput: 6.8871986863711 M/s
time: 2592ms, throughput: 6.472691358024691 M/s
time: 2446ms, throughput: 6.859041700735895 M/s
time: 2412ms, throughput: 6.955728026533997 M/s
time: 2422ms, throughput: 6.9270090834021465 M/s
time: 2319ms, throughput: 7.234677015955153 M/s
time: 2349ms, throughput: 7.1422801191996586 M/s
time: 2450ms, throughput: 6.847843265306122 M/s
concurrent 24 3 32 1 (10 times)
time: 2348ms, throughput: 7.145321976149915 M/s
time: 2007ms, throughput: 8.359350274040857 M/s
time: 2367ms, throughput: 7.087966201943388 M/s
time: 2350ms, throughput: 7.139240851063829 M/s
time: 2254ms, throughput: 7.443307897071872 M/s
time: 2626ms, throughput: 6.388886519421173 M/s
time: 2221ms, throughput: 7.553901846015308 M/s
time: 2782ms, throughput: 6.030631200575126 M/s
time: 2283ms, throughput: 7.348758650897941 M/s
time: 2245ms, throughput: 7.473147438752783 M/s
concurrent 24 4 1 1 (10 times)
time: 942ms, throughput: 17.810208067940554 M/s
time: 938ms, throughput: 17.88615778251599 M/s
time: 910ms, throughput: 18.436501098901097 M/s
time: 938ms, throughput: 17.88615778251599 M/s
time: 840ms, throughput: 19.97287619047619 M/s
time: 942ms, throughput: 17.810208067940554 M/s
time: 912ms, throughput: 18.396070175438595 M/s
time: 909ms, throughput: 18.45678327832783 M/s
time: 937ms, throughput: 17.905246531483456 M/s
time: 937ms, throughput: 17.905246531483456 M/s
concurrent 24 4 2 1 (10 times)
time: 3291ms, throughput: 5.0979082345791555 M/s
time: 3389ms, throughput: 4.950491590439658 M/s
time: 3316ms, throughput: 5.059474065138722 M/s
time: 3294ms, throughput: 5.093265330904675 M/s
time: 3235ms, throughput: 5.186156414219474 M/s
time: 3228ms, throughput: 5.19740272614622 M/s
time: 1747ms, throughput: 9.603443617630223 M/s
time: 3301ms, throughput: 5.082464707664344 M/s
time: 3239ms, throughput: 5.179751775239271 M/s
time: 3337ms, throughput: 5.027634402157626 M/s
concurrent 24 4 4 1 (10 times)
time: 2358ms, throughput: 7.115019508057675 M/s
time: 2825ms, throughput: 5.938837522123893 M/s
time: 2322ms, throughput: 7.225329888027562 M/s
time: 2307ms, throughput: 7.272308625921109 M/s
time: 3002ms, throughput: 5.588679546968688 M/s
time: 2920ms, throughput: 5.745621917808219 M/s
time: 2996ms, throughput: 5.599871829105473 M/s
time: 2405ms, throughput: 6.975973388773389 M/s
time: 2212ms, throughput: 7.584636528028932 M/s
time: 2976ms, throughput: 5.637505376344086 M/s
concurrent 24 4 8 1 (10 times)
time: 2610ms, throughput: 6.428052107279694 M/s
time: 2504ms, throughput: 6.700166134185303 M/s
time: 2519ms, throughput: 6.6602683604605 M/s
time: 2582ms, throughput: 6.497759876065066 M/s
time: 3242ms, throughput: 5.174958667489204 M/s
time: 3278ms, throughput: 5.1181256863941424 M/s
time: 3218ms, throughput: 5.21355376009944 M/s
time: 2540ms, throughput: 6.605203149606298 M/s
time: 2586ms, throughput: 6.487709203402939 M/s
time: 2504ms, throughput: 6.700166134185303 M/s
concurrent 24 4 16 1 (10 times)
time: 1831ms, throughput: 9.162870562534135 M/s
time: 1804ms, throughput: 9.3000088691796 M/s
time: 1779ms, throughput: 9.430700393479484 M/s
time: 1924ms, throughput: 8.719966735966736 M/s
time: 1817ms, throughput: 9.23347055586131 M/s
time: 1766ms, throughput: 9.500122310305775 M/s
time: 1805ms, throughput: 9.294856509695292 M/s
time: 1737ms, throughput: 9.658731145653425 M/s
time: 1866ms, throughput: 8.991005359056805 M/s
time: 1990ms, throughput: 8.430761809045226 M/s
concurrent 24 4 32 1 (10 times)
time: 1985ms, throughput: 8.451997984886649 M/s
time: 2126ms, throughput: 7.891446848541863 M/s
time: 1831ms, throughput: 9.162870562534135 M/s
time: 2128ms, throughput: 7.884030075187969 M/s
time: 1860ms, throughput: 9.020008602150536 M/s
time: 2017ms, throughput: 8.317905800694101 M/s
time: 2151ms, throughput: 7.7997284983728505 M/s
time: 1682ms, throughput: 9.974563614744351 M/s
time: 1919ms, throughput: 8.742686816050025 M/s
time: 2087ms, throughput: 8.03891518926689 M/s
concurrent 24 5 1 1 (10 times)
time: 1019ms, throughput: 16.464392541707557 M/s
time: 1059ms, throughput: 15.842508026440038 M/s
time: 1032ms, throughput: 16.256992248062016 M/s
time: 1067ms, throughput: 15.72372633552015 M/s
time: 1001ms, throughput: 16.760455544455546 M/s
time: 891ms, throughput: 18.82964758698092 M/s
time: 1018ms, throughput: 16.480565815324162 M/s
time: 1059ms, throughput: 15.842508026440038 M/s
time: 1017ms, throughput: 16.496770894788593 M/s
time: 1019ms, throughput: 16.464392541707557 M/s
concurrent 24 5 2 1 (10 times)
time: 1705ms, throughput: 9.840009384164222 M/s
time: 2017ms, throughput: 8.317905800694101 M/s
time: 2965ms, throughput: 5.658420236087689 M/s
time: 1822ms, throughput: 9.2081317233809 M/s
time: 3009ms, throughput: 5.575678298438019 M/s
time: 2979ms, throughput: 5.631828130245048 M/s
time: 3000ms, throughput: 5.592405333333333 M/s
time: 3016ms, throughput: 5.562737400530504 M/s
time: 3076ms, throughput: 5.454231469440832 M/s
time: 3088ms, throughput: 5.433036269430051 M/s
concurrent 24 5 4 1 (10 times)
time: 1889ms, throughput: 8.881533086289041 M/s
time: 2211ms, throughput: 7.5880669380370875 M/s
time: 1855ms, throughput: 9.04432129380054 M/s
time: 2235ms, throughput: 7.506584340044743 M/s
time: 2259ms, throughput: 7.426833111996459 M/s
time: 1999ms, throughput: 8.392804402201099 M/s
time: 2235ms, throughput: 7.506584340044743 M/s
time: 1567ms, throughput: 10.70658328015316 M/s
time: 2243ms, throughput: 7.479810967454302 M/s
time: 1927ms, throughput: 8.706391281785157 M/s
concurrent 24 5 8 1 (10 times)
time: 2148ms, throughput: 7.810621973929235 M/s
time: 2141ms, throughput: 7.836158804297057 M/s
time: 2613ms, throughput: 6.420672024492919 M/s
time: 2579ms, throughput: 6.505318340442031 M/s
time: 2460ms, throughput: 6.820006504065041 M/s
time: 2348ms, throughput: 7.145321976149915 M/s
time: 2070ms, throughput: 8.104935265700483 M/s
time: 2584ms, throughput: 6.492730650154798 M/s
time: 1534ms, throughput: 10.936907431551498 M/s
time: 2104ms, throughput: 7.9739619771863115 M/s
concurrent 24 5 16 1 (10 times)
time: 1528ms, throughput: 10.97985340314136 M/s
time: 1453ms, throughput: 11.546604267033722 M/s
time: 1528ms, throughput: 10.97985340314136 M/s
time: 1360ms, throughput: 12.336188235294117 M/s
time: 1395ms, throughput: 12.026678136200717 M/s
time: 1488ms, throughput: 11.275010752688171 M/s
time: 1494ms, throughput: 11.229729585006693 M/s
time: 1617ms, throughput: 10.37552009894867 M/s
time: 1497ms, throughput: 11.207225116900466 M/s
time: 1509ms, throughput: 11.118102054340623 M/s
concurrent 24 5 32 1 (10 times)
time: 1661ms, throughput: 10.100671884406983 M/s
time: 1660ms, throughput: 10.106756626506025 M/s
time: 1450ms, throughput: 11.570493793103449 M/s
time: 1691ms, throughput: 9.921476049674748 M/s
time: 1696ms, throughput: 9.89222641509434 M/s
time: 1672ms, throughput: 10.03422009569378 M/s
time: 1454ms, throughput: 11.538662998624485 M/s
time: 1433ms, throughput: 11.707757152826238 M/s
time: 1436ms, throughput: 11.683298050139276 M/s
time: 1628ms, throughput: 10.305415233415234 M/s
concurrent 24 6 1 1 (10 times)
time: 1024ms, throughput: 16.384 M/s
time: 1466ms, throughput: 11.444212824010913 M/s
time: 1497ms, throughput: 11.207225116900466 M/s
time: 1420ms, throughput: 11.814940845070423 M/s
time: 1413ms, throughput: 11.8734720452937 M/s
time: 1465ms, throughput: 11.45202457337884 M/s
time: 1470ms, throughput: 11.413072108843537 M/s
time: 1465ms, throughput: 11.45202457337884 M/s
time: 1417ms, throughput: 11.839954834156668 M/s
time: 1466ms, throughput: 11.444212824010913 M/s
concurrent 24 6 2 1 (10 times)
time: 1601ms, throughput: 10.479210493441599 M/s
time: 1850ms, throughput: 9.068765405405404 M/s
time: 2725ms, throughput: 6.156776513761468 M/s
time: 2725ms, throughput: 6.156776513761468 M/s
time: 1600ms, throughput: 10.485759999999999 M/s
time: 2497ms, throughput: 6.71894913896676 M/s
time: 1902ms, throughput: 8.820828601472135 M/s
time: 1618ms, throughput: 10.369107540173053 M/s
time: 2755ms, throughput: 6.089733575317604 M/s
time: 2517ms, throughput: 6.665560588001589 M/s
concurrent 24 6 4 1 (10 times)
time: 1895ms, throughput: 8.853412137203165 M/s
time: 1591ms, throughput: 10.545076052796983 M/s
time: 1983ms, throughput: 8.460522440746344 M/s
time: 2006ms, throughput: 8.36351744765703 M/s
time: 1728ms, throughput: 9.709037037037037 M/s
time: 1999ms, throughput: 8.392804402201099 M/s
time: 1641ms, throughput: 10.223775746496038 M/s
time: 1986ms, throughput: 8.447742195367573 M/s
time: 1698ms, throughput: 9.880574793875146 M/s
time: 1618ms, throughput: 10.369107540173053 M/s
concurrent 24 6 8 1 (10 times)
time: 1366ms, throughput: 12.282002928257684 M/s
time: 1251ms, throughput: 13.411043964828139 M/s
time: 1631ms, throughput: 10.286459840588595 M/s
time: 1354ms, throughput: 12.390853766617429 M/s
time: 1532ms, throughput: 10.951185378590077 M/s
time: 1673ms, throughput: 10.028222355050806 M/s
time: 1550ms, throughput: 10.824010322580644 M/s
time: 1476ms, throughput: 11.366677506775067 M/s
time: 1571ms, throughput: 10.679322724379377 M/s
time: 1266ms, throughput: 13.252145339652447 M/s
concurrent 24 6 16 1 (10 times)
time: 1164ms, throughput: 14.413415807560138 M/s
time: 1064ms, throughput: 15.768060150375938 M/s
time: 1024ms, throughput: 16.384 M/s
time: 1157ms, throughput: 14.500618841832324 M/s
time: 1104ms, throughput: 15.196753623188403 M/s
time: 1055ms, throughput: 15.90257440758294 M/s
time: 1138ms, throughput: 14.74272056239016 M/s
time: 1184ms, throughput: 14.169945945945946 M/s
time: 1145ms, throughput: 14.6525903930131 M/s
time: 1118ms, throughput: 15.006454382826474 M/s
concurrent 24 6 32 1 (10 times)
time: 970ms, throughput: 17.296098969072165 M/s
time: 1209ms, throughput: 13.876936311000826 M/s
time: 1172ms, throughput: 14.31503071672355 M/s
time: 1155ms, throughput: 14.525728138528137 M/s
time: 1137ms, throughput: 14.75568689533861 M/s
time: 1206ms, throughput: 13.911456053067994 M/s
time: 996ms, throughput: 16.844594377510038 M/s
time: 971ms, throughput: 17.27828630278064 M/s
time: 1128ms, throughput: 14.873418439716312 M/s
time: 1030ms, throughput: 16.288559223300968 M/s
concurrent 24 7 1 1 (10 times)
time: 3189ms, throughput: 5.260964565694575 M/s
time: 3177ms, throughput: 5.2808360088133455 M/s
time: 3159ms, throughput: 5.3109262424817985 M/s
time: 3163ms, throughput: 5.304209927284224 M/s
time: 3165ms, throughput: 5.300858135860979 M/s
time: 3193ms, throughput: 5.254373943000313 M/s
time: 3189ms, throughput: 5.260964565694575 M/s
time: 3180ms, throughput: 5.2758540880503135 M/s
time: 3194ms, throughput: 5.2527288666249214 M/s
time: 3171ms, throughput: 5.290828129927467 M/s
concurrent 24 7 2 1 (10 times)
time: 2790ms, throughput: 6.0133390681003585 M/s
time: 2743ms, throughput: 6.116374772147284 M/s
time: 3775ms, throughput: 4.444295629139073 M/s
time: 3164ms, throughput: 5.302533501896333 M/s
time: 3651ms, throughput: 4.595238564776774 M/s
time: 3533ms, throughput: 4.748716671384093 M/s
time: 3640ms, throughput: 4.609125274725274 M/s
time: 3640ms, throughput: 4.609125274725274 M/s
time: 3714ms, throughput: 4.517290253096392 M/s
time: 3678ms, throughput: 4.561505165851006 M/s
concurrent 24 7 4 1 (10 times)
time: 1672ms, throughput: 10.03422009569378 M/s
time: 1905ms, throughput: 8.806937532808398 M/s
time: 1661ms, throughput: 10.100671884406983 M/s
time: 1665ms, throughput: 10.076406006006005 M/s
time: 1696ms, throughput: 9.89222641509434 M/s
time: 1892ms, throughput: 8.867450317124735 M/s
time: 1350ms, throughput: 12.427567407407405 M/s
time: 1302ms, throughput: 12.885726574500767 M/s
time: 1686ms, throughput: 9.950899169632265 M/s
time: 1928ms, throughput: 8.7018755186722 M/s
concurrent 24 7 8 1 (10 times)
time: 1101ms, throughput: 15.238161671207992 M/s
time: 1199ms, throughput: 13.992673894912425 M/s
time: 1306ms, throughput: 12.846260336906584 M/s
time: 1174ms, throughput: 14.29064395229983 M/s
time: 1301ms, throughput: 12.895631053036126 M/s
time: 1207ms, throughput: 13.899930405965202 M/s
time: 1187ms, throughput: 14.134133108677336 M/s
time: 1035ms, throughput: 16.209870531400966 M/s
time: 1393ms, throughput: 12.043945441493179 M/s
time: 1142ms, throughput: 14.691082311733801 M/s
concurrent 24 7 16 1 (10 times)
time: 922ms, throughput: 18.19654663774403 M/s
time: 832ms, throughput: 20.164923076923078 M/s
time: 872ms, throughput: 19.239926605504586 M/s
time: 870ms, throughput: 19.28415632183908 M/s
time: 1050ms, throughput: 15.978300952380952 M/s
time: 981ms, throughput: 17.102156982670742 M/s
time: 1039ms, throughput: 16.147464870067374 M/s
time: 902ms, throughput: 18.6000177383592 M/s
time: 866ms, throughput: 19.373228637413394 M/s
time: 1038ms, throughput: 16.163021194605008 M/s
concurrent 24 7 32 1 (10 times)
time: 971ms, throughput: 17.27828630278064 M/s
time: 899ms, throughput: 18.662086763070075 M/s
time: 879ms, throughput: 19.086707622298064 M/s
time: 823ms, throughput: 20.38543863912515 M/s
time: 781ms, throughput: 21.481710627400766 M/s
time: 743ms, throughput: 22.58037146702557 M/s
time: 754ms, throughput: 22.250949602122017 M/s
time: 774ms, throughput: 21.675989664082685 M/s
time: 634ms, throughput: 26.462485804416403 M/s
time: 817ms, throughput: 20.535148102815178 M/s
concurrent 24 8 1 1 (10 times)
time: 2857ms, throughput: 5.872319215960798 M/s
time: 3275ms, throughput: 5.122814045801527 M/s
time: 3223ms, throughput: 5.2054657151722 M/s
time: 3251ms, throughput: 5.160632420793602 M/s
time: 3239ms, throughput: 5.179751775239271 M/s
time: 3247ms, throughput: 5.166989836772405 M/s
time: 3241ms, throughput: 5.176555384140697 M/s
time: 3220ms, throughput: 5.21031552795031 M/s
time: 3224ms, throughput: 5.20385111662531 M/s
time: 3246ms, throughput: 5.168581638940234 M/s
concurrent 24 8 2 1 (10 times)
time: 2617ms, throughput: 6.410858234619793 M/s
time: 3440ms, throughput: 4.8770976744186045 M/s
time: 3536ms, throughput: 4.744687782805429 M/s
time: 3527ms, throughput: 4.756795009923447 M/s
time: 2964ms, throughput: 5.660329284750337 M/s
time: 3556ms, throughput: 4.718002249718785 M/s
time: 3469ms, throughput: 4.836326318823868 M/s
time: 3449ms, throughput: 4.864371122064367 M/s
time: 3429ms, throughput: 4.8927430737824436 M/s
time: 3562ms, throughput: 4.710055025266704 M/s
concurrent 24 8 4 1 (10 times)
time: 1631ms, throughput: 10.286459840588595 M/s
time: 1891ms, throughput: 8.87213960867266 M/s
time: 1670ms, throughput: 10.046237125748503 M/s
time: 1702ms, throughput: 9.857353701527614 M/s
time: 1400ms, throughput: 11.983725714285715 M/s
time: 1660ms, throughput: 10.106756626506025 M/s
time: 1912ms, throughput: 8.774694560669456 M/s
time: 1856ms, throughput: 9.039448275862068 M/s
time: 1708ms, throughput: 9.822725995316159 M/s
time: 1733ms, throughput: 9.681024812463935 M/s
concurrent 24 8 8 1 (10 times)
time: 1066ms, throughput: 15.7384765478424 M/s
time: 1137ms, throughput: 14.75568689533861 M/s
time: 992ms, throughput: 16.91251612903226 M/s
time: 845ms, throughput: 19.85469349112426 M/s
time: 1071ms, throughput: 15.665000933706816 M/s
time: 1128ms, throughput: 14.873418439716312 M/s
time: 852ms, throughput: 19.69156807511737 M/s
time: 1127ms, throughput: 14.886615794143744 M/s
time: 1159ms, throughput: 14.475596203623812 M/s
time: 1105ms, throughput: 15.183000904977375 M/s
concurrent 24 8 16 1 (10 times)
time: 770ms, throughput: 21.788592207792206 M/s
time: 661ms, throughput: 25.38156732223903 M/s
time: 787ms, throughput: 21.317936467598475 M/s
time: 762ms, throughput: 22.017343832020995 M/s
time: 751ms, throughput: 22.339834886817574 M/s
time: 757ms, throughput: 22.16276882430647 M/s
time: 585ms, throughput: 28.67900170940171 M/s
time: 765ms, throughput: 21.93100130718954 M/s
time: 691ms, throughput: 24.279617945007235 M/s
time: 767ms, throughput: 21.873814863102996 M/s
concurrent 24 8 32 1 (10 times)
time: 610ms, throughput: 27.503632786885245 M/s
time: 679ms, throughput: 24.708712812960233 M/s
time: 703ms, throughput: 23.86517211948791 M/s
time: 708ms, throughput: 23.69663276836158 M/s
time: 668ms, throughput: 25.115592814371254 M/s
time: 703ms, throughput: 23.86517211948791 M/s
time: 639ms, throughput: 26.255424100156493 M/s
time: 703ms, throughput: 23.86517211948791 M/s
time: 709ms, throughput: 23.663210155148096 M/s
time: 540ms, throughput: 31.068918518518515 M/s
concurrent 24 9 1 1 (10 times)
time: 3433ms, throughput: 4.887042237110399 M/s
time: 3181ms, throughput: 5.27419553599497 M/s
time: 3422ms, throughput: 4.9027516072472235 M/s
time: 3453ms, throughput: 4.85873617144512 M/s
time: 3074ms, throughput: 5.457780091086533 M/s
time: 3419ms, throughput: 4.907053524422346 M/s
time: 3030ms, throughput: 5.53703498349835 M/s
time: 3453ms, throughput: 4.85873617144512 M/s
time: 3444ms, throughput: 4.871433217189314 M/s
time: 3445ms, throughput: 4.87001915820029 M/s
concurrent 24 9 2 1 (10 times)
time: 3305ms, throughput: 5.076313464447806 M/s
time: 3397ms, throughput: 4.93883308801884 M/s
time: 3384ms, throughput: 4.957806146572104 M/s
time: 3403ms, throughput: 4.930125183661475 M/s
time: 3362ms, throughput: 4.990248661511005 M/s
time: 3217ms, throughput: 5.215174386073982 M/s
time: 3166ms, throughput: 5.299183828174352 M/s
time: 3305ms, throughput: 5.076313464447806 M/s
time: 3257ms, throughput: 5.151125575683143 M/s
time: 3340ms, throughput: 5.023118562874251 M/s
concurrent 24 9 4 1 (10 times)
time: 1686ms, throughput: 9.950899169632265 M/s
time: 1802ms, throughput: 9.310330743618202 M/s
time: 1796ms, throughput: 9.34143429844098 M/s
time: 1348ms, throughput: 12.4460059347181 M/s
time: 1644ms, throughput: 10.205119221411193 M/s
time: 1801ms, throughput: 9.315500277623542 M/s
time: 1348ms, throughput: 12.4460059347181 M/s
time: 1784ms, throughput: 9.404269058295963 M/s
time: 1702ms, throughput: 9.857353701527614 M/s
time: 1651ms, throughput: 10.161850999394305 M/s
concurrent 24 9 8 1 (10 times)
time: 1037ms, throughput: 16.178607521697202 M/s
time: 941ms, throughput: 17.829134962805526 M/s
time: 975ms, throughput: 17.207401025641026 M/s
time: 860ms, throughput: 19.508390697674418 M/s
time: 986ms, throughput: 17.01543204868154 M/s
time: 1027ms, throughput: 16.336140214216165 M/s
time: 1033ms, throughput: 16.241254598257502 M/s
time: 860ms, throughput: 19.508390697674418 M/s
time: 994ms, throughput: 16.878486921529174 M/s
time: 906ms, throughput: 18.517898454746135 M/s
concurrent 24 9 16 1 (10 times)
